Timestamp,EURUSD,GBPUSD,JPYUSD
2013-04-18 16:00:00,0.7648417542410475,0.6542147787118511,98.259
2013-04-18 17:00:00,0.764625371799087,0.6536631281702662,98.105
2013-04-18 18:00:00,0.7655326576231741,0.654026514234887,98.146
2013-04-18 19:00:00,0.7663070132417853,0.6543003893087316,98.116
2013-04-18 20:00:00,0.7662130685300969,0.6543945868479776,98.215
2013-04-18 21:00:00,0.7663187579505572,0.6545702092006389,98.153
2013-04-18 22:00:00,0.7662365525485028,0.6544673944344093,98.219
2013-04-18 23:00:00,0.7658433850277618,0.6541762612518317,98.311
2013-04-19 00:00:00,0.7661484949012818,0.6543474846882689,98.216
2013-04-19 01:00:00,0.7660663260225071,0.6546216286986122,98.17
2013-04-19 02:00:00,0.7657495539508848,0.6541463063628811,98.265
2013-04-19 03:00:00,0.7655033567322193,0.6540650140623978,98.541
2013-04-19 04:00:00,0.7653803174797557,0.6538511834706421,98.427
2013-04-19 05:00:00,0.7653568859159026,0.6538811113363368,98.469
2013-04-19 06:00:00,0.7653217412600257,0.6538255331947223,98.534
2013-04-19 07:00:00,0.7648476041148801,0.6526307545716784,98.822
2013-04-19 08:00:00,0.7649002570064863,0.6519329812895234,99.293
2013-04-19 09:00:00,0.7637260667343837,0.6509102980518254,99.192
2013-04-19 10:00:00,0.7637377324626723,0.65162286674964,99.24
2013-04-19 11:00:00,0.7640703555983435,0.6514318472001459,99.193
2013-04-19 12:00:00,0.7643039483941974,0.6520392527630163,99.291
2013-04-19 13:00:00,0.764525993883792,0.6523880665174873,99.17
2013-04-19 14:00:00,0.7626252611991519,0.6530484300715741,99.009
2013-04-19 15:00:00,0.7644909254927144,0.6554110738255033,99.248
2013-04-19 16:00:00,0.7653920337997123,0.6556431203367383,99.288
2013-04-19 17:00:00,0.7652631740055404,0.6564350326248212,99.158
2013-04-19 18:00:00,0.7648242051564448,0.6559183512836322,99.199
2013-04-19 19:00:00,0.7655795437145919,0.65656864096857,99.545
2013-04-19 20:00:00,0.7657554177195803,0.6564738165418272,99.494
2013-04-21 21:00:00,0.7647598654022636,0.6565255355607057,99.802
2013-04-21 22:00:00,0.76524560557711,0.6565815736947158,99.786
2013-04-21 23:00:00,0.7654974968231854,0.6566333096945342,99.877
2013-04-22 00:00:00,0.7658551155292441,0.6568489641491835,99.814
2013-04-22 01:00:00,0.7655443786076279,0.6572720580502682,99.813
2013-04-22 02:00:00,0.7647832604239958,0.656387636282483,99.827
2013-04-22 03:00:00,0.7648476041148801,0.6562024253241641,99.799
2013-04-22 04:00:00,0.7647657140235089,0.656391944758054,99.817
2013-04-22 05:00:00,0.7651167950787687,0.6567669987718457,99.764
2013-04-22 06:00:00,0.7650758190136642,0.6563100933929262,99.754
2013-04-22 07:00:00,0.7652280379553107,0.6570863477169535,99.805
2013-04-22 08:00:00,0.7670182166826462,0.6570561257342602,99.692
2013-04-22 09:00:00,0.7665008469834359,0.6560775746124221,99.786
2013-04-22 10:00:00,0.7666124927171813,0.6565470875571195,99.792
2013-04-22 11:00:00,0.7670476336580501,0.656279942772389,99.718
2013-04-22 12:00:00,0.7664127285825962,0.6565341561894757,99.725
2013-04-22 13:00:00,0.7676069852235655,0.6564264145989234,99.61
2013-04-22 14:00:00,0.7674008134448623,0.6558796329697574,99.485
2013-04-22 15:00:00,0.7674361493123772,0.6559441660325873,99.282
2013-04-22 16:00:00,0.7662659095959481,0.655299406298738,99.291
2013-04-22 17:00:00,0.7664186025123202,0.654917447655723,99.33
2013-04-22 18:00:00,0.7664420991316211,0.6550890593576196,99.227
2013-04-22 19:00:00,0.7657847379101734,0.6544930950978467,99.4
2013-04-22 20:00:00,0.7656264355495667,0.6543774580053267,99.269
2013-04-22 21:00:00,0.7653334557866863,0.6539794650447976,99.227
2013-04-22 22:00:00,0.765620573756058,0.6541377483270427,99.299
2013-04-22 23:00:00,0.7653393131845003,0.653855458712297,99.351
2013-04-23 00:00:00,0.7657436902719922,0.653727225777772,99.196
2013-04-23 01:00:00,0.7660193802903214,0.6540222367560498,99.231
2013-04-23 02:00:00,0.7665184730952016,0.6546473414771463,99.142
2013-04-23 03:00:00,0.7664773467620164,0.6547845104176215,98.836
2013-04-23 04:00:00,0.7672300692808752,0.6555055914626953,98.693
2013-04-23 05:00:00,0.7666595111778957,0.6551148088702545,98.799
2013-04-23 06:00:00,0.7664597225415805,0.6552865240326333,98.737
2013-04-23 07:00:00,0.7656029889140687,0.6551834841347319,98.794
2013-04-23 08:00:00,0.7697459068761402,0.6568705373857866,98.64
2013-04-23 09:00:00,0.7702498690575222,0.6570733950982325,98.66
2013-04-23 10:00:00,0.77000077000077,0.6567928803651768,98.698
2013-04-23 11:00:00,0.7702676680146351,0.6562239561117418,98.571
2013-04-23 12:00:00,0.7694379255953526,0.6554024826646043,98.886
2013-04-23 13:00:00,0.7703507406922371,0.6559527714004592,98.848
2013-04-23 14:00:00,0.768090450331431,0.6553638252275751,99.284
2013-04-23 15:00:00,0.7683914493399517,0.6542832653969209,99.343
2013-04-23 16:00:00,0.768533177577276,0.6550676029766273,99.433
2013-04-23 17:00:00,0.7686099688712963,0.6550075325866248,99.345
2013-04-23 18:00:00,0.7691065289453242,0.6556646144364235,99.424
2013-04-23 19:00:00,0.7697814590437775,0.6560388374991799,99.403
2013-04-23 20:00:00,0.7692544385981107,0.6561034018961389,99.458
2013-04-23 21:00:00,0.7692840273557401,0.656279942772389,99.461
2013-04-23 22:00:00,0.7691716021844474,0.6563316312466363,99.379
2013-04-23 23:00:00,0.7691420220743761,0.6563402467839328,99.411
2013-04-24 00:00:00,0.7695978081854423,0.6567454323355182,99.653
2013-04-24 01:00:00,0.769260356167545,0.6565341561894757,99.577
2013-04-24 02:00:00,0.7695326628138731,0.656318708364782,99.44
2013-04-24 03:00:00,0.7696037310388881,0.6564608880602893,99.331
2013-04-24 04:00:00,0.7692781094221183,0.6560130152982235,99.422
2013-04-24 05:00:00,0.7695089763222087,0.6560947925756313,99.415
2013-04-24 06:00:00,0.7690118966140406,0.6557377049180328,99.452
2013-04-24 07:00:00,0.7690059828665466,0.6554626255210927,99.522
2013-04-24 08:00:00,0.7697814590437775,0.6558151126034548,99.498
2013-04-24 09:00:00,0.7686276921184916,0.6548831361043621,99.587
2013-04-24 10:00:00,0.7678722260615833,0.654505946186521,99.555
